geoid20_x,FIPS,ShapeSTArea,ShapeSTLength,pop_below_100_pct,pop_below_200_pct,chd_pct,total_pop,snap_rate,Age Total population,Under 18 years,Percent Under 18 years,0-19 years,20 to 44 years,45 to 64 years,65 years and over,Percent 65 years and over,85 years and over,Hispanic or Latino,Percent Hispanic or Latino,Not Hispanic or Latino,geoid20_y
462201,6037462201,5778243.808,9688.132439,26.968349,44.336906,7.199512,3701,2.7019725,3957,731,,816,1706,568,867,,380,1635,41.3,2322,462201
462202,6037462202,6116369.427,9952.68578,28.67337,35.160557,2.9079161,2873,6.9613643,2951,211,18.5,273,1634,794,250,21.9,26,574,19.5,2377,462202
462301,6037462301,6807546.389,10725.28757,19.114264,39.992332,4.5901637,4780,8.3682013,4504,865,7.2,910,2018,1216,360,8.5,62,2452,54.4,2052,462301
462302,6037462302,7544740.257,11249.33925,18.030806,37.269707,3.4834623,3157,3.1675642,3338,376,19.2,459,1841,661,377,8,65,1290,38.6,2048,462302
463103,6037463103,39557047.54,40367.07645,4.9236827,18.250452,5.1685395,5913,16.911888,5474,1075,,1159,1505,1639,1171,,145,2174,39.7,3300,463103
463601,6037463601,9989929.217,12789.62239,14.667558,25.86034,3.3064063,5907,3.3858135,5924,405,,476,3306,1076,1066,,325,1269,21.4,4655,463601
463602,6037463602,9984146.747,12758.19775,14.460669,26.534779,3.7037036,5818,3.4376075,5682,536,6.8,562,2923,1297,900,18,135,1240,21.8,4442,463602
480011,6037480011,12124997.8,14222.10558,16.200899,28.278288,4.7882581,5218,3.8328862,5154,1316,17.8,1459,1895,1160,640,22.4,49,1657,32.1,3497,480011
480012,6037480012,13808182.31,15252.60417,5.1396885,13.584986,4.2083654,4813,4.1554122,4908,927,25.5,1005,1375,1565,963,12.4,180,894,18.2,4014,480012
480101,6037480101,12236218.3,14642.82935,10.551378,21.97995,4.8844023,4116,2.4295433,4218,901,18.9,1035,1295,1032,856,19.6,116,404,9.6,3814,480101
480102,6037480102,13221959.75,15030.55061,8.9408531,19.646952,4.9057651,4388,4.5578852,4059,646,21.4,697,1437,1168,757,20.3,59,787,19.4,3272,480102
480201,6037480201,16499275.38,19172.83145,1.7350593,8.6202145,4.8844023,3479,2.8743892,3644,660,15.9,775,867,1294,708,18.6,141,1304,35.8,2340,480201
480202,6037480202,16307332.3,16299.74471,6.9264069,13.311688,4.7205644,2595,3.8535645,2756,467,18.1,555,659,788,754,19.4,179,638,23.1,2118,480202
480302,6037480302,11306722.4,14875.1212,9.2957077,25.207493,4.6945987,4262,4.6926327,4384,796,16.9,796,1695,1014,879,27.4,152,1780,40.6,2604,480302
480304,6037480304,4699816.162,8998.895848,18.400187,34.444962,5.1890483,4491,2.2266755,4426,654,18.7,722,1681,1277,746,11.9,93,1317,29.8,3109,480304
480601,6037480601,7605226.714,14210.49982,12.789809,19.668789,3.8133183,4070,4.9140048,4188,1103,,1128,1870,829,361,,58,1245,29.7,2943,480601
480602,6037480602,17824541.83,22301.75901,3.5862787,7.5623703,3.8044786,4190,2.3866348,4149,798,26.3,808,1596,1295,450,8.6,153,658,15.9,3491,480602
480702,6037480702,23421364,22292.3793,2.9511368,6.9182391,4.2105265,4659,2.1463833,4564,1219,19.2,1272,1167,1132,993,10.8,146,809,17.7,3755,480702
480703,6037480703,12218482.61,22394.6063,3.678606,9.5353336,3.9044731,4265,4.689332,4156,906,26.7,1012,1352,1151,641,21.8,21,674,16.2,3482,480703
480704,6037480704,11510635.37,17632.28195,9.7461681,16.139847,3.6871841,4390,4.5558085,4109,947,21.8,1039,1487,1092,491,15.4,14,732,17.8,3377,480704
480802,6037480802,18521811.57,17673.94556,14.237184,35.392216,5.2972975,3247,9.2392979,3238,473,23,473,1119,1071,575,11.9,112,1633,50.4,1605,480802
480803,6037480803,11749748.44,14283.43186,10.639535,30.697674,5.105691,3276,12.210012,3145,562,14.6,594,966,993,592,17.8,36,1772,56.3,1373,480803
480804,6037480804,9024257.008,15035.63936,11.931073,31.129425,3.7974684,5151,9.7068529,4695,837,17.9,851,1764,1335,745,18.8,76,1823,38.8,2872,480804
480901,6037480901,10240590.05,12999.1004,17.336279,39.87545,4.1015182,4690,6.3965883,4207,579,17.8,657,1797,1102,651,15.9,95,1299,30.9,2908,480901
480902,6037480902,5527046.637,10264.60778,24.842768,52.35849,4.6937418,4527,2.2089684,4318,1092,13.8,1149,1685,1015,469,15.5,67,1705,39.5,2613,480902
480903,6037480903,8652149.563,11806.23926,20.465263,47.720844,6.7975831,2966,6.7430882,3116,627,25.3,692,1013,828,583,10.9,104,858,27.5,2258,480903
481001,6037481001,11297986.29,15896.27555,11.913198,37.776794,6.8116322,4695,8.519702,4679,623,20.1,679,1487,1132,1381,18.7,356,1238,26.5,3441,481001
481002,6037481002,10062437.12,14045.94029,3.6822827,28.995565,4.5003171,5318,5.6412187,5571,975,13.3,1008,2317,1322,924,29.5,189,2163,38.8,3408,481002
481101,6037481101,9571160.547,13645.91087,12.802685,30.088707,5.3022542,4110,2.43309,4076,787,17.5,845,1326,1092,813,16.6,227,1393,34.2,2683,481101
481102,6037481102,6627347.784,11834.26624,10.50202,28.99596,3.6845508,3863,7.765985,3707,779,19.3,856,1584,804,463,19.9,102,1210,32.6,2497,481102
481103,6037481103,15215534.91,16990.07199,15.92837,30.367579,5.5052605,5219,1.9160758,5224,856,21,918,1832,1584,890,12.5,270,2008,38.4,3216,481103
481201,6037481201,11113477.4,16493.44234,14.995035,37.06554,4.7887325,4238,14.157621,4218,909,16.4,998,1700,885,635,17,69,1349,32,2869,481201
481401,6037481401,12987121.78,16283.0607,16.137276,41.986126,5.9042654,5314,7.5272865,5198,693,,737,1951,1612,898,,130,1009,19.4,4189,481401
481403,6037481403,8722796.321,18149.96229,16.988907,47.892235,5.2878966,3337,2.9967036,3316,465,13.3,495,989,1279,553,17.3,5,466,14.1,2850,481403
481404,6037481404,11024962.82,14420.88507,6.2001066,28.79191,5.3006821,3874,5.1626225,3933,608,14,687,1079,1160,1007,16.7,113,703,17.9,3230,481404
481603,6037481603,7057784.482,12084.74852,12.740235,45.288284,4.8128343,3205,3.1201248,3450,765,,827,1063,1131,429,,29,655,19,2795,481603
481605,6037481605,8233583.318,14015.86244,10.549613,34.194023,5.0896955,2749,3.6376865,2806,484,19.9,542,984,739,541,17.3,32,833,29.7,1973,481605
481606,6037481606,9278983.621,14834.30353,17.650543,41.855873,4.6954007,4959,6.0496068,5003,952,17.2,1072,1462,1445,1024,19.3,51,1504,30.1,3499,481606
481711,6037481711,4815034.219,8919.164586,14.074074,47.65432,6.7104902,4465,6.718925,4609,677,19,721,1446,1294,1148,20.5,299,350,7.6,4259,481711
481712,6037481712,7928551.558,12649.2782,20.32316,54.308796,6.0026679,5222,5.7449255,5177,1003,14.7,1109,1490,1661,917,24.9,303,750,14.5,4427,481712
481713,6037481713,5018014.453,10376.95489,15.932203,37.024483,5.0810337,2802,3.5688794,2876,345,19.4,425,1080,893,478,17.7,68,442,15.4,2434,481713
481714,6037481714,4898370.642,10358.44292,23.961424,50.96439,7.3931623,2749,14.550746,2742,426,12,501,713,783,745,16.6,289,333,12.1,2409,481714
481901,6037481901,19740208.77,19732.16325,6.3855844,23.075577,5.0081434,5732,1.7445917,5652,1187,,1305,1562,1619,1166,,124,2982,52.8,2670,481901
481902,6037481902,9559230.198,17761.61955,17.496229,39.306183,5.6008506,3274,3.0543678,3255,554,21,602,1322,786,545,20.6,101,1498,46,1757,481902
482002,6037482002,26784552.4,22704.12704,9.7132149,30.465485,5.4054055,7066,1.4152279,7210,1485,18,1691,2027,2137,1355,28.3,239,2350,32.6,4860,482002
482101,6037482101,12402498.1,16859.07113,10.492881,33.09967,5.8061171,4507,4.4375415,4373,645,20.6,671,1389,1355,958,18.8,172,1371,31.4,3002,482101
482102,6037482102,11818848.54,15122.51697,8.695652,23.864008,5.7131114,3070,6.514658,3188,425,14.7,491,952,771,974,21.9,106,775,24.3,2413,482102
482201,6037482201,8323560.169,12012.80187,17.127497,53.635433,7.0128322,3786,13.206551,3922,633,13.3,671,1599,1001,651,30.6,172,803,20.5,3119,482201
482202,6037482202,6962713.654,10558.12059,12.903835,43.378048,5.0049553,5209,9.5987711,5022,1005,16.1,1096,1735,1189,1002,16.6,110,1094,21.8,3928,482202
482303,6037482303,10578497.89,15076.41128,16.296167,51.689129,5.0900712,5170,1.9342359,5075,1104,19.6,1227,1719,1161,968,16.7,57,1563,30.8,3512,482303
482304,6037482304,6667529.985,12904.70388,30.730562,57.875336,6.6834803,2834,10.585745,2842,583,21.8,632,948,873,389,19.1,87,1294,45.5,1548,482304
482401,6037482401,9031482.622,12471.22499,12.317388,45.459755,5.9027777,3338,14.97903,3600,619,20.5,700,1331,948,621,13.7,67,1545,42.9,2055,482401
482403,6037482403,10351935.4,13109.5399,20.858541,61.30798,6.0854301,3374,2.9638412,3172,560,17.2,620,979,1096,477,17.3,166,1460,46,1712,482403
482404,6037482404,10106824.71,15962.87676,3.8622754,31.976048,6.115108,3170,6.3091483,3428,685,17.7,755,714,1333,626,15,91,827,24.1,2601,482404
482502,6037482502,6895933.979,10477.01433,15.969357,41.219799,5.1102943,3196,6.2578225,3519,727,20,801,960,1120,638,18.3,86,735,20.9,2784,482502
482503,6037482503,7854059.761,11316.17608,7.3204741,30.374157,4.7880011,4048,14.822134,3808,811,20.7,895,1127,1206,580,18.1,156,747,19.6,3061,482503
482521,6037482521,16642922.76,18977.98113,7.0564141,32.489296,5.3980255,5533,1.8073378,5279,863,21.3,941,1700,1341,1297,15.2,233,1377,26.1,3902,482521
482522,6037482522,17672855.08,19097.21641,6.6712675,17.506327,4.6887631,4192,7.1564884,4404,642,16.3,707,1445,1175,1077,24.6,292,2137,48.5,2267,482522
482701,6037482701,13232862.15,25370.92183,10.936733,26.753311,5.3038993,4115,21.871202,3807,700,,741,1366,1024,676,,192,2155,56.6,1652,482701
482801,6037482801,34070214.02,30553.01915,8.3613644,22.9457,5.799458,4141,7.244627,4069,811,17.2,902,1366,1004,797,24.2,154,2052,50.4,2017,482801
500202,6037500202,68430807.85,41354.56301,0.85003036,4.9989882,5.5921054,5058,11.862396,4827,871,,997,1257,1425,1148,,186,2096,43.4,2731,500202
500203,6037500203,20130393.86,23307.96068,1.7944936,7.0796461,5.6765676,4229,2.3646252,4178,928,18,1013,1132,1200,833,23.8,284,1814,43.4,2364,500203
500402,6037500402,14379148.25,15368.24444,8.182169,34.233887,4.5887446,5020,15.936255,4766,1018,,1078,1451,1633,604,,74,4166,87.4,600,500402
500403,6037500403,23688236.65,31124.44622,11.172055,21.82448,5.4044628,3451,5.7954216,3497,603,21.4,706,890,1157,744,12.7,225,3095,88.5,402,500403
500404,6037500404,12615580.93,15083.99507,4.635294,15.6,4.7894301,4091,2.4443901,4173,758,17.2,829,1280,1273,791,21.3,63,3506,84,667,500404
501001,6037501001,7712127.876,11644.85958,16.421495,34.103874,4.5817795,3131,6.3877354,3110,837,,909,1137,679,385,,28,2955,95,155,501001
501002,6037501002,15855902.3,16774.76334,3.2569869,21.096869,4.2126894,4710,4.2462845,4469,850,26.9,962,1557,1292,658,12.4,38,3570,79.9,899,501002
501301,6037501301,9302425.441,15779.05959,3.2601678,15.429309,4.5068026,3050,3.2786884,3067,507,,567,1126,769,605,,171,2138,69.7,929,501301
501503,6037501503,8662975.89,12547.41794,14.579975,35.375248,3.7037036,5747,1.7400383,5517,1382,15,1570,2346,1011,590,22.7,93,4007,72.6,1510,501503
501504,6037501504,8025116.525,12471.33781,17.342484,39.956333,6.8070703,3377,14.806041,3395,726,25,726,1168,719,782,10.7,187,2489,73.3,906,501504
501802,6037501802,8346721.385,13998.11742,14.131773,22.259851,4.5910492,3339,2.9949086,3360,813,,889,1127,888,456,,122,2304,68.6,1056,501802
501803,6037501803,6377300.58,11123.27119,13.93826,45.579983,4.5973263,4410,13.605442,4970,1642,24.2,1711,2090,843,326,13.6,43,3859,77.6,1111,501803
501804,6037501804,5729971.035,11153.92929,21.479038,49.505417,4.5009785,2309,12.992638,2266,575,33,645,870,457,294,6.6,26,1937,85.5,329,501804
502003,6037502003,6927747.368,10675.60637,16.17478,38.022232,4.4753852,2557,7.8216662,2633,631,,727,1012,655,239,,53,2189,83.1,444,502003
502004,6037502004,14369469.37,17665.54409,11.971007,38.017303,4.1901932,4380,2.2831051,4061,1038,24,1153,1428,994,486,9.1,25,3492,86,569,502004
502005,6037502005,11221396.15,16148.90406,5.9123344,34.943935,4.803371,4911,6.1087356,4480,1119,25.6,1259,1688,1015,518,12,62,3622,80.8,858,502005
502303,6037502303,25100513.83,21982.84241,15.789474,39.73447,4.8980198,8883,9.0059662,8377,2034,,2267,2914,1796,1400,,217,7556,90.2,821,502303
502401,6037502401,10177297.75,13255.48517,11.092952,38.18182,5.4032259,5211,1.9190174,5136,1328,24.3,1354,1946,1168,668,16.7,126,4664,90.8,472,502401
502402,6037502402,9753532.441,12968.89191,3.6373656,26.205566,5.0047216,3578,2.7948575,3494,569,25.9,636,1282,860,716,13,73,3152,90.2,342,502402
502602,6037502602,13600312.39,16471.96746,12.711864,41.840195,4.7945204,4194,14.306151,4178,978,,1142,1653,901,482,,64,3669,87.8,509,502602
502603,6037502603,10609435.69,14443.89114,2.161042,9.7394905,4.5012603,3394,5.8927517,3259,696,23.4,814,1109,746,590,11.5,100,2711,83.2,548,502603
502604,6037502604,10570595.08,17254.11791,3.4342406,19.333504,4.5166106,3921,5.1007395,3907,736,21.4,828,1244,1240,595,18.1,61,3533,90.4,374,502604
502801,6037502801,23980203.32,19857.22748,13.461853,22.610685,5.0867987,6687,2.9908779,6452,1334,,1468,2312,1756,916,,79,5123,79.4,1329,502801
502901,6037502901,13425517.8,15049.26262,7.6806469,17.062489,4.6030407,5942,1.682935,5821,1053,20.7,1199,2209,1711,702,14.2,202,4840,83.1,981,502901
503104,6037503104,5885569.522,10936.71662,10.180996,38.499245,4.5915642,2600,7.6923075,2493,662,23.1,743,914,594,242,10.6,5,2055,82.4,438,503104
503105,6037503105,11954723.44,16794.76683,8.1713161,22.118906,3.9892726,3536,5.6561084,3589,1081,26.6,1193,1240,715,441,9.7,63,2693,75,896,503105
503106,6037503106,9955825.984,14526.78722,9.4090204,26.101606,4.7148771,3770,2.6525199,3755,905,30.1,1012,1424,937,382,12.3,122,2813,74.9,942,503106
503302,6037503302,16640275.42,17791.20541,7.2969856,27.458408,3.9984696,6192,8.074935,5889,1479,20,1729,2211,1326,623,13.3,44,4373,74.3,1516,503302
503401,6037503401,21015443.89,18860.27487,8.5739279,17.818605,5.2890286,7288,1.3721186,7421,1609,25.1,1708,2863,1763,1087,10.6,338,4834,65.1,2587,503401
503402,6037503402,17410098.1,17818.8797,7.4074073,13.693271,4.6889367,3979,7.5395827,3860,941,21.7,1025,1306,998,531,14.6,65,2343,60.7,1517,503402
503501,6037503501,16587840.51,22266.28029,7.7224145,30.979979,4.601357,6955,8.6268873,7151,1805,24.4,2105,2802,1663,581,13.8,118,5189,72.6,1962,503501
503502,6037503502,13168058,17644.35269,5.0414367,16.321363,4.6902142,4338,4.6104198,4234,1198,25.2,1324,1414,954,542,8.1,27,3132,74,1102,503502
503601,6037503601,14976900.48,16815.75751,2.3190622,17.635067,5.7008524,4145,14.475271,4317,899,28.3,995,1431,1098,793,12.8,153,2423,56.1,1894,503601
503602,6037503602,35545530.59,25663.68731,7.0253329,10.420475,5.5122657,3855,12.970169,4110,814,20.8,885,1239,1168,818,18.4,76,1608,39.1,2502,503602
503701,6037503701,12463070.4,15595.0609,5.844573,26.782274,4.7962866,4581,2.1829295,4861,952,19.8,1009,1783,1243,826,19.9,127,2569,52.8,2292,503701
503704,6037503704,16190310.7,18491.79621,4.2511444,16.895575,5.8886509,4512,2.2163122,4364,437,22.6,569,557,1201,2037,14.1,314,951,21.8,3413,503704
503705,6037503705,12664037.13,17991.56611,0.90756303,18.991596,5.8743172,2894,6.91085,2671,479,10,551,706,719,695,46.7,63,324,12.1,2347,503705
503801,6037503801,13783082.84,18398.96199,5.1992087,15.512856,4.2033234,3580,5.5865922,3622,692,17.9,800,1239,927,656,26,109,1623,44.8,1999,503801
503802,6037503802,14262452.14,15640.56336,2.5956285,12.84153,4.1078629,5317,3.7615197,5277,893,19.1,978,1913,1524,862,18.1,99,2644,50.1,2633,503802
503901,6037503901,9740747.129,16159.41853,8.8804712,21.59091,5.0993948,2236,4.4722719,2275,482,16.9,515,719,619,422,16.3,53,940,41.3,1335,503901
504101,6037504101,13117424.3,15847.74867,7.3579307,41.963528,5.4947786,4588,10.897995,4919,1100,21.7,1174,1742,1210,793,12.1,149,3463,70.4,1456,504101
530005,6037530005,24599262.76,30605.29379,2.5442479,14.767699,5.7083702,3653,8.2124281,3386,462,,478,744,914,1250,,275,1070,31.6,2316,530005
530006,6037530006,7110648.266,13236.98817,11.249473,35.373577,4.5128512,4963,10.074552,4913,968,13.6,1082,2200,948,683,36.9,135,3050,62.1,1863,530006
530007,6037530007,52272758.65,30506.494,9.5691538,28.660631,5.9068537,6544,4.584352,6539,1236,19.7,1443,2215,1447,1434,13.9,213,4311,65.9,2228,530007
530101,6037530101,10894604.97,14077.60447,24.817085,48.902512,6.3903279,5388,3.7119524,5452,1133,18.9,1212,1813,1340,1087,21.9,328,4336,79.5,1116,530101
530102,6037530102,14231460.36,15917.59005,8.9334164,42.037151,7.3956552,4889,8.181632,4706,782,20.8,864,1454,1197,1191,19.9,305,3657,77.7,1049,530102
530202,6037530202,19357034.95,21186.62101,5.3264198,25.265142,5.9902549,4309,4.641448,4176,659,16.6,764,1448,1190,774,25.3,89,3795,90.9,381,530202
530203,6037530203,7928251.164,14385.2059,13.66279,38.164452,5.2971578,2525,7.9207921,2520,521,15.8,612,826,734,348,18.5,60,1999,79.3,521,530203
530204,6037530204,7211051.202,11616.62485,7.8172588,32.690357,4.3956046,3882,10.303967,4044,800,20.7,886,1636,1129,393,13.8,77,3654,90.4,390,530204
530301,6037530301,6288819.604,11122.59041,17.276516,41.454376,5.7917438,2125,18.82353,2167,466,19.8,490,757,524,396,9.7,50,2038,94,129,530301
530302,6037530302,9212524.831,13426.06976,18.089769,46.652561,5.3042994,6412,4.6787271,6424,1422,21.5,1547,2459,1473,945,18.3,44,6127,95.4,297,530302
530603,6037530603,13316032,17042.43867,15.437948,38.340652,5.0141644,4528,11.042403,4419,820,,959,1931,998,531,,27,3792,85.8,627,530603
530801,6037530801,8278551.826,14508.59531,14.001447,51.320549,5.1012754,5704,7.0126228,5773,1312,,1444,2690,1168,471,,40,4715,81.7,1058,530801
530802,6037530802,6095832.591,14533.67415,15.063581,29.507662,4.6912589,3054,3.2743943,3190,697,22.7,778,1345,764,303,8.2,35,2889,90.6,301,530802
530901,6037530901,4780656.02,8761.150853,18.575605,42.891312,4.5842218,4020,12.437811,3916,951,21.8,1095,1759,822,240,9.5,55,3859,98.5,57,530901
530902,6037530902,5630345.732,11786.85992,21.577381,53.695438,6.3997006,3844,5.2029138,4058,1152,24.3,1241,1257,916,644,6.1,145,3949,97.3,109,530902
531101,6037531101,7530326.768,12294.50934,16.317991,41.87904,5.4898648,5454,16.50165,4833,1225,,1444,1849,1099,441,,61,4802,99.4,31,531101
531102,6037531102,5364456.948,9848.27692,19.699499,48.213688,6.2226119,2777,14.404033,2485,471,25.3,608,875,657,345,9.1,76,2410,97,75,531102
531201,6037531201,5977859.242,11143.55763,19.543631,54.447495,5.2125101,4317,18.531387,4118,1091,19,1196,1436,793,693,13.9,48,4045,98.2,73,531201
531202,6037531202,4814912.727,10576.97321,12.249582,58.86895,4.5124168,4420,15.837104,4252,1222,26.5,1364,1485,933,470,16.8,111,4089,96.2,163,531202
531301,6037531301,8532657.78,15266.05611,24.381485,61.552273,5.4974604,5474,12.787724,5360,1745,28.7,1843,1907,1001,609,11.1,91,5180,96.6,180,531301
531302,6037531302,9629114.12,15856.47866,18.615385,55.794872,4.9033151,5734,10.4639,5549,1701,32.6,1859,1973,1350,367,11.4,35,5391,97.2,158,531302
531502,6037531502,4688385.806,8974.966385,15.67872,55.868404,5.3097343,3240,15.432098,3085,828,30.7,921,1205,722,237,6.6,29,3059,99.2,26,531502
531504,6037531504,5411952.688,10726.4225,8.7301588,39.321789,5.3949904,4052,12.339585,4097,1181,19.4,1279,1604,848,366,10.2,35,4087,99.8,10,531504
531602,6037531602,4825625.061,10203.46043,28.723154,52.914799,5.6877899,4109,21.903139,3819,936,28.8,959,1624,744,492,8.9,9,3769,98.7,50,531602
531603,6037531603,4672132.263,8755.236784,14.425427,46.998096,4.9873204,3670,5.4495912,3665,887,24.5,949,1492,909,315,12.9,30,3477,94.9,188,531603
531604,6037531604,3947756.523,8092.736172,29.338968,59.160881,5.8889723,3286,9.1296406,3255,891,24.2,1021,1142,775,317,8.6,52,3250,99.8,5,531604
531701,6037531701,6857886.906,11506.42088,20.309925,51.615562,5.3996258,5924,3.3760972,5692,1416,27.4,1501,1931,1660,600,9.7,97,5576,98,116,531701
531702,6037531702,7235136.75,12152.73902,14.090097,35.622147,5.2077713,4896,18.382353,4946,1127,24.9,1294,2008,1164,480,10.5,133,4738,95.8,208,531702
531901,6037531901,8297933.902,11917.91838,19.186888,48.46537,5.4000874,6042,6.6203246,6531,1370,,1525,2423,2009,574,,115,6338,97,193,531901
531902,6037531902,7615740.731,11315.57681,15.099183,34.86581,5.6079807,4582,4.3649063,4217,872,21,920,1672,1210,415,8.8,57,4117,97.6,100,531902
532001,6037532001,14571850.54,17268.8295,26.377817,57.816292,6.9930072,2967,43.8153,3139,698,20.7,774,1100,673,592,9.8,118,3031,96.6,108,532001
532002,6037532002,8971861.988,14983.52302,20.731028,48.716518,6.3128266,3516,2.844141,3414,860,22.2,982,1182,876,374,18.9,27,3072,90,342,532002
532101,6037532101,15457706.43,15617.51928,12.867899,44.9692,4.4078813,7382,4.0639391,7044,2013,25.2,2227,2532,1504,781,11,14,6583,93.5,461,532101
532102,6037532102,11001392.35,13663.12743,7.4893618,29.304964,4.9045424,3561,8.4245996,3521,706,28.6,746,1362,943,470,11.1,51,2738,77.8,783,532102
532302,6037532302,35456321.76,31690.22581,9.0280781,45.809937,5.3977275,4800,2.0833333,4588,1275,,1437,1439,1042,670,,15,4459,97.2,129,532302
532303,6037532303,81463623.01,46014.62612,14.853827,32.760101,5.6939502,4338,18.441679,4399,795,27.8,895,1560,1086,858,14.6,115,4125,93.8,274,532303
